experiment_index,kind,time_us,signal,reference,synthetic_measurement,wilson_low95,wilson_high95
1,dephasing,16.5,0.5769498103804864,0.5769498103804866,0.6171875,0.5445369623548777,0.6806456769871889
1,dephasing,17.0,0.5674136687970035,0.5674136687970038,0.5390625,0.4622532905919048,0.6078429387068622
1,dephasing,17.5,0.5580351457700469,0.5580351457700471,0.53515625,0.4581634037301068,0.6041785050664952
1,dephasing,18.0,0.5488116360940263,0.5488116360940264,0.5234375,0.4459066198216459,0.5931723274684613
1,dephasing,18.5,0.5397405776236125,0.5397405776236126,0.5,0.42144940372177997,0.5711036205553373
1,dephasing,19.0,0.5308194505620139,0.530819450562014,0.5859375,0.5115076454832299,0.651640429841517
1,dephasing,19.5,0.5220457767610159,0.522045776761016,0.5546875,0.47863480825824656,0.6224787030491803
1,dephasing,20.0,0.5134171190325919,0.513417119032592,0.48828125,0.4092480789386572,0.5600419838319652
1,dephasing,20.5,0.5049310804718897,0.5049310804718897,0.53125,0.4540756752944224,0.6005119130000145
1,dephasing,21.0,0.49658530379140947,0.4965853037914095,0.46484375,0.3848979631421052,0.5378661766155273
1,dephasing,21.5,0.4883774706661871,0.4883774706661871,0.51953125,0.4418252568285632,0.5894993699593789
1,dephasing,22.0,0.48030530108979935,0.4803053010897994,0.515625,0.4377459803282848,0.5858243259574922
1,dephasing,22.5,0.4723665527410147,0.4723665527410147,0.40234375,0.3202878252447674,0.47840718647822533
1,dephasing,23.0,0.46455902036091146,0.4645590203609115,0.421875,0.3404297677843835,0.49703684644943413
1,dephasing,23.5,0.456880535140292,0.45688053514029203,0.421875,0.3404297677843835,0.49703684644943413
1,dephasing,24.0,0.44932896411722156,0.44932896411722156,0.48046875,0.40112368570148416,0.5526577360648082
1,dephasing,24.5,0.4419022095845253,0.4419022095845253,0.44140625,0.3606154557882617,0.5156227609563808
1,dephasing,25.0,0.43459820850707825,0.4345982085070782,0.43359375,0.3525358464612449,0.5081937292790679
1,dephasing,25.5,0.4274149319487267,0.4274149319487267,0.375,0.2921602513295629,0.4522545168782752
1,dephasing,26.0,0.42035038450868195,0.4203503845086819,0.4140625,0.3323678136391601,0.4895901595903278
1,dephasing,26.5,0.41340260376722937,0.4134026037672293,0.4296875,0.3484987198022713,0.5044765354358764
1,dephasing,27.0,0.4065696597405991,0.4065696597405991,0.37890625,0.29617349479938904,0.45599559391061373
1,dephasing,27.5,0.39984965434484737,0.39984965434484737,0.36328125,0.28013031359632623,0.4410214931050167
1,dephasing,28.0,0.3932407208685983,0.39324072086859824,0.421875,0.3404297677843835,0.49703684644943413
1,dephasing,28.5,0.38674102345450123,0.38674102345450123,0.34765625,0.2641129490518275,0.42602157564085563
1,dephasing,29.0,0.38034875658925865,0.38034875658925854,0.43359375,0.3525358464612449,0.5081937292790679
1,dephasing,29.5,0.3740621446020827,0.37406214460208265,0.32421875,0.2401342598273295,0.40347434185236364
1,dephasing,30.0,0.3678794411714424,0.36787944117144233,0.390625,0.30822313523303246,0.4672089149834655
1,dephasing,30.5,0.3617989288399627,0.3617989288399626,0.33984375,0.25611379542872026,0.4185120882596327
1,dephasing,31.0,0.355818918537342,0.355818918537342,0.36328125,0.28013031359632623,0.4410214931050167
1,dephasing,31.5,0.34993774911115544,0.3499377491111553,0.30078125,0.21621109098880642,0.38087158767789675
1,dephasing,32.0,0.3441537868654125,0.34415378686541237,0.359375,0.27612357167380464,0.43727391452537323
1,dephasing,32.5,0.33846542510674227,0.3384654251067422,0.33984375,0.25611379542872026,0.4185120882596327
1,dephasing,33.0,0.3328710836980796,0.33287108369807955,0.37109375,0.2881486454293929,0.4485118022762802
1,dephasing,33.5,0.3273692086197276,0.3273692086197276,0.375,0.2921602513295629,0.4522545168782752
1,dephasing,34.0,0.3219582715376759,0.3219582715376759,0.36328125,0.28013031359632623,0.4410214931050167
1,dephasing,34.5,0.3166367693790532,0.3166367693790533,0.26953125,0.18439762714420183,0.3506504875051817
1,dephasing,35.0,0.3114032239145977,0.3114032239145977,0.3515625,0.26811489695656987,0.4297739482382783
1,dephasing,35.5,0.3062561813480281,0.30625618134802807,0.3046875,0.2201944883611251,0.38464251080774314
1,dephasing,36.0,0.30119421191220214,0.30119421191220214,0.32421875,0.2401342598273295,0.40347434185236364
1,dephasing,36.5,0.29621590947194976,0.29621590947194976,0.30078125,0.21621109098880642,0.38087158767789675
1,dephasing,37.0,0.2913198911334711,0.291319891133471,0.2890625,0.20426990651376542,0.369549810646443
1,dephasing,37.5,0.2865047968601902,0.2865047968601901,0.26171875,0.17645898671963245,0.3430804869254209
1,dephasing,38.0,0.28176928909495846,0.28176928909495835,0.26953125,0.18439762714420183,0.3506504875051817
1,dephasing,38.5,0.2771120523885024,0.27711205238850234,0.22265625,0.1368522178968461,0.3051440507265575
1,dephasing,39.0,0.2725317930340127,0.2725317930340126,0.27734375,0.19234211662916878,0.35821463902454487
1,dephasing,39.5,0.2680272387077727,0.26802723870777256,0.2734375,0.18836913827132884,0.35443329688021974
1,dephasing,40.0,0.2635971381157269,0.26359713811572677,0.24609375,0.16059909964203745,0.3279230919943561
2,rabi,0.0,0.0,,0.0,0.0,0.007446975722882739
2,rabi,0.25,0.006129466388361606,,0.0078125,0.003042201929655798,0.0199134147975569
2,rabi,0.5,0.024256680952794502,,0.017578125,0.009274933048931773,0.033066484933693366
2,rabi,0.75,0.05376084207941574,,0.0703125,0.05121802443585988,0.0958067203259925
2,rabi,1.0,0.09373286322530072,,0.115234375,0.0903964723828324,0.1458029581539172
2,rabi,1.25,0.14300268603245286,,0.13671875,0.10965395861198729,0.16919423468666972
2,rabi,1.5,0.20017304020399526,,0.216796875,0.18328405527165026,0.2545277083213888
2,rabi,1.75,0.26365868978573537,,0.2890625,0.251481576775283,0.3297851161078082
2,rabi,2.0,0.33173007485640577,,0.29296875,0.2552049202048361,0.33381609318042005
2,rabi,2.25,0.40256015704132353,,0.421875,0.3798348559863955,0.4650787339703049
2,rabi,2.5,0.47427320896451536,,0.50390625,0.4607305364538204,0.5470237840483447
2,rabi,2.75,0.5449942531123363,,0.51171875,0.4684953142550904,0.5547676472514046
2,rabi,3.0,0.6128978550726979,,0.630859375,0.5882294933598162,0.6715402434627105
2,rabi,3.25,0.6762550093191866,,0.669921875,0.6280568977143601,0.7092560441298164
2,rabi,3.5,0.7334769213373632,,0.736328125,0.6965035085158032,0.7726328818651779
2,rabi,3.75,0.7831545858225866,,0.7578125,0.7188729901641424,0.7929121629787461
2,rabi,4.0,0.8240931840340716,,0.833984375,0.7992907911560903,0.8637036117790153
2,rabi,4.25,0.8553404706105409,,0.826171875,0.7909499792318174,0.8565357826989582
2,rabi,4.5,0.8762084871046176,,0.859375,0.8265802029933275,0.8868172832058506
2,rabi,4.75,0.8862881215806783,,0.8671875,0.8350392877789226,0.8938668394245854
2,rabi,5.0,0.8854562259131111,,0.884765625,0.8541970418460828,0.9096035276171676
2,rabi,5.25,0.8738751997845353,,0.869140625,0.8371591247862454,0.8956241626683451
